user_id,city,order_frequency,avg_order_value,segment,restaurant_id,cuisine,rating,item_id,category,hour_of_day,is_lunch,is_dinner,cart_size,addon_accepted
525,Phoenix,6,13.12416303815921,Budget,98,Indian,4.1,1299,Dessert,22,False,False,2,False
827,San Antonio,7,13.48976970320961,Premium,126,Greek,4.3,898,Side,19,False,True,1,False
11,New York,6,16.298309607221206,Budget,48,Japanese,3.8,397,Dessert,16,False,False,4,True
87,San Antonio,5,10.617187512662602,Budget,192,Thai,4.7,1889,Main,20,False,True,4,False
629,Phoenix,5,19.671933213813624,Budget,107,Greek,3.5,1639,Main,17,False,False,2,True
54,Chicago,4,8.923160857902882,Budget,157,Italian,3.4,1616,Drink,13,True,False,1,True
278,San Diego,7,10.727980072071897,Premium,161,Greek,3.6,1184,Drink,20,False,True,3,True
350,Los Angeles,4,9.260704855692,Budget,161,Greek,3.6,420,Drink,20,False,True,2,True
649,Phoenix,8,25.44515786319869,Premium,115,French,3.7,1119,Drink,17,False,False,1,False
470,Philadelphia,11,10.678964714180436,Budget,118,Chinese,5.0,251,Main,18,False,True,4,False
266,Phoenix,6,8.805417974587451,Budget,136,Chinese,3.6,735,Drink,18,False,True,2,False
598,San Jose,8,11.730205689367445,Budget,78,Japanese,3.8,602,Drink,13,True,False,1,False
13,Philadelphia,5,36.22893729705907,Premium,130,Greek,4.1,1747,Main,16,False,False,5,True
409,San Antonio,10,15.288357386508645,Budget,88,French,3.8,386,Dessert,18,False,True,1,True
103,Philadelphia,5,21.84322993699345,Budget,99,Indian,4.1,1780,Side,20,False,True,3,True
809,Dallas,5,6.763354153917785,Budget,32,American,3.4,1460,Dessert,16,False,False,3,False
458,San Diego,2,23.044739465462214,Budget,143,Thai,3.9,1913,Drink,14,True,False,3,False
164,New York,7,21.614336972142297,Premium,176,Chinese,3.5,1109,Main,11,True,False,1,False
797,Los Angeles,3,11.145558325656971,Budget,63,Japanese,3.1,537,Drink,15,False,False,4,False
411,San Diego,4,17.940589772465938,Budget,10,French,4.3,1976,Side,16,False,False,1,False
751,Houston,8,13.69353759149834,Budget,81,Korean,3.8,1458,Main,18,False,True,1,True
778,Houston,4,18.87964926719939,Budget,10,French,4.3,1945,Drink,21,False,True,3,True
13,Philadelphia,5,36.22893729705907,Premium,190,French,3.8,355,Main,13,True,False,2,True
29,Philadelphia,8,23.25537380325288,Premium,142,Greek,3.9,224,Dessert,15,False,False,1,False
565,New York,11,8.434650407376031,Budget,87,Chinese,4.0,406,Dessert,15,False,False,2,False
279,Phoenix,5,7.33083254918506,Budget,171,Japanese,4.9,1560,Main,22,False,False,2,False
650,San Antonio,7,19.465888886561974,Budget,147,Greek,3.4,1242,Side,8,False,False,5,True
107,Philadelphia,9,14.429117357768865,Budget,154,Indian,4.6,1438,Drink,10,False,False,2,True
390,Chicago,6,16.481815185675234,Budget,55,American,3.0,1582,Dessert,20,False,True,1,True
127,Philadelphia,3,21.10210690508698,Premium,189,American,3.2,1432,Side,8,False,False,3,False
253,Houston,6,14.559458990174091,Premium,160,Chinese,4.3,147,Drink,16,False,False,4,True
444,Phoenix,3,17.670699090601026,Budget,50,French,3.8,1322,Side,8,False,False,3,True
798,Los Angeles,5,7.718303147663253,Budget,80,Korean,3.5,838,Main,13,True,False,4,True
29,Philadelphia,8,23.25537380325288,Premium,77,American,3.2,1905,Drink,21,False,True,3,False
49,San Jose,5,25.044059270452582,Budget,83,American,3.3,1687,Side,15,False,False,1,True
659,Philadelphia,6,41.587116061816936,Premium,64,Chinese,4.1,1765,Main,16,False,False,3,False
670,San Jose,5,23.37434418812164,Budget,149,American,4.2,307,Drink,14,True,False,5,False
236,Los Angeles,3,25.671028708433127,Budget,98,Indian,4.1,979,Side,11,True,False,4,False
438,Phoenix,4,25.073612585636308,Budget,54,Japanese,4.0,1083,Dessert,22,False,False,2,False
725,New York,8,11.237113530920638,Budget,11,French,3.2,1721,Drink,15,False,False,1,False
476,Phoenix,11,13.191589569081113,Budget,11,French,3.2,1210,Drink,18,False,True,3,True
768,Philadelphia,6,5.278030671935661,Budget,179,Japanese,4.2,267,Side,11,True,False,1,False
520,Dallas,8,29.18577984243335,Budget,72,Italian,4.2,1969,Drink,8,False,False,5,False
797,Los Angeles,3,11.145558325656971,Budget,121,Italian,3.8,1007,Drink,21,False,True,3,False
51,Chicago,5,26.923739536443286,Budget,49,Mexican,4.3,971,Main,15,False,False,4,False
92,Dallas,7,31.66721951617433,Premium,58,Mexican,3.7,1801,Drink,15,False,False,4,False
277,San Antonio,7,29.878296277417338,Premium,10,French,4.3,1169,Side,21,False,True,5,True
861,Dallas,5,15.37710729316087,Premium,74,Thai,4.3,1790,Side,14,True,False,5,False
856,Philadelphia,4,25.659177779482903,Budget,45,American,4.1,615,Side,8,False,False,4,False
880,Chicago,8,6.537577036148097,Premium,68,Mexican,4.1,390,Dessert,14,True,False,4,True
478,Los Angeles,6,20.88070767173484,Budget,200,American,2.8,1838,Side,21,False,True,4,False
236,Los Angeles,3,25.671028708433127,Budget,187,Italian,3.3,1467,Main,22,False,False,2,True
945,Dallas,4,21.50392021692714,Budget,104,Korean,4.0,822,Dessert,8,False,False,5,False
623,Dallas,4,9.107597754996005,Budget,69,French,4.2,498,Main,12,True,False,2,True
874,Dallas,7,4.07297249003707,Budget,52,Mexican,4.0,1138,Main,15,False,False,4,False
568,Dallas,5,37.51757360416698,Premium,174,Thai,3.9,660,Side,19,False,True,2,True
287,Los Angeles,9,10.30482604899057,Budget,5,Mexican,3.8,1519,Drink,18,False,True,5,False
735,San Jose,7,16.502782434717297,Premium,102,Mexican,4.4,9,Dessert,16,False,False,3,False
421,New York,5,19.574411448378132,Budget,181,Mexican,4.3,673,Side,13,True,False,2,False
432,New York,10,10.481358977289732,Budget,26,Thai,3.8,1302,Side,15,False,False,2,False
997,San Jose,7,13.870370507423162,Premium,169,Mexican,3.9,1820,Side,18,False,True,2,False
558,Philadelphia,4,13.18430022673659,Budget,198,Japanese,4.8,752,Main,10,False,False,1,False
780,San Jose,7,13.667907775233562,Budget,57,Indian,5.0,428,Dessert,22,False,False,1,False
586,New York,3,8.836604298577448,Budget,140,French,3.2,1573,Side,16,False,False,5,False
84,San Antonio,3,9.21181826215644,Budget,12,Indian,4.0,1878,Dessert,19,False,True,2,False
605,San Diego,6,24.53743467623328,Budget,59,Korean,4.2,843,Side,12,True,False,4,False
375,New York,6,19.97206574874386,Budget,43,Greek,4.6,1277,Side,18,False,True,2,False
68,Phoenix,8,12.518096144452317,Budget,106,Thai,3.9,1576,Main,19,False,True,3,False
486,Chicago,4,14.119626404245984,Premium,156,Chinese,2.8,830,Side,10,False,False,3,False
856,Philadelphia,4,25.659177779482903,Budget,167,Thai,4.8,991,Side,16,False,False,1,False
721,San Antonio,5,10.537931591843666,Budget,52,Mexican,4.0,791,Dessert,14,True,False,4,True
213,Houston,5,5.493156985996366,Budget,147,Greek,3.4,1720,Side,11,True,False,4,True
460,Chicago,8,17.016275090725767,Budget,149,American,4.2,540,Drink,21,False,True,2,True
876,Chicago,7,22.1905914494825,Budget,52,Mexican,4.0,1083,Dessert,18,False,True,4,True
303,Phoenix,6,15.091874422023114,Budget,80,Korean,3.5,122,Main,14,True,False,4,True
290,New York,3,10.722818372263838,Budget,52,Mexican,4.0,1827,Side,9,False,False,1,False
64,New York,5,25.474503990427362,Budget,104,Korean,4.0,1299,Dessert,13,True,False,1,True
353,Dallas,5,18.58839942061684,Premium,13,American,4.7,292,Drink,22,False,False,3,False
71,Chicago,12,11.742261667068966,Budget,32,American,3.4,1032,Side,21,False,True,2,False
822,Los Angeles,8,11.973845003797955,Budget,170,Thai,3.6,1919,Main,20,False,True,2,False
237,Houston,5,14.780351069215435,Premium,195,Indian,3.6,1555,Side,22,False,False,2,True
887,Chicago,6,17.002374834204634,Budget,38,French,4.7,1612,Main,8,False,False,4,False
84,San Antonio,3,9.21181826215644,Budget,103,French,3.4,1132,Main,13,True,False,3,False
176,Los Angeles,4,8.341977024295797,Budget,4,Chinese,4.4,965,Main,11,True,False,3,True
471,Dallas,8,11.60378793198569,Budget,72,Italian,4.2,896,Dessert,9,False,False,2,True
128,San Jose,4,11.413848821337105,Budget,4,Chinese,4.4,813,Drink,12,True,False,3,False
283,San Antonio,5,21.356051838751505,Premium,86,Italian,4.2,1072,Drink,17,False,False,3,True
612,Philadelphia,5,13.013196830808932,Budget,32,American,3.4,842,Dessert,10,False,False,3,False
496,San Diego,7,27.46683996632609,Budget,158,Thai,4.2,246,Main,16,False,False,5,False
740,New York,4,8.516268554853886,Budget,60,Thai,4.4,824,Side,14,True,False,3,True
885,Phoenix,7,11.171971312787306,Budget,28,Mexican,4.1,1066,Main,9,False,False,3,True
741,Houston,10,2.707928171531801,Budget,189,American,3.2,1463,Dessert,22,False,False,1,False
404,New York,9,16.27811576558353,Budget,72,Italian,4.2,152,Side,10,False,False,5,False
261,San Antonio,3,8.228064768340612,Budget,160,Chinese,4.3,489,Drink,10,False,False,3,False
605,San Diego,6,24.53743467623328,Budget,98,Indian,4.1,39,Main,10,False,False,4,False
469,San Antonio,4,12.777324796892392,Budget,25,Italian,4.2,1338,Dessert,11,True,False,3,False
877,Chicago,9,15.823874066802025,Budget,117,Japanese,3.6,1898,Drink,16,False,False,5,False
967,Chicago,5,4.528528581929892,Budget,144,French,4.2,806,Side,20,False,True,5,True
845,Houston,11,14.006786037925362,Budget,87,Chinese,4.0,1398,Dessert,8,False,False,1,False
698,New York,7,9.255312469272548,Budget,189,American,3.2,63,Drink,13,True,False,3,False
112,Los Angeles,5,11.848575679624576,Budget,140,French,3.2,404,Drink,20,False,True,1,False
908,Dallas,7,12.095879090054305,Budget,184,Greek,3.4,189,Drink,22,False,False,4,False
329,Phoenix,5,21.224394009302962,Budget,117,Japanese,3.6,454,Side,13,True,False,1,False
897,Dallas,3,13.650723235249384,Premium,45,American,4.1,621,Side,13,True,False,3,False
306,Philadelphia,4,21.79660849301945,Budget,148,French,4.1,895,Drink,19,False,True,1,False
614,Dallas,4,13.007295352752664,Budget,68,Mexican,4.1,1947,Side,14,True,False,3,False
803,San Diego,5,14.958430331311474,Budget,136,Chinese,3.6,235,Main,16,False,False,4,False
924,Philadelphia,6,20.22107105583021,Premium,47,Chinese,3.7,544,Main,12,True,False,2,True
249,Phoenix,3,8.155998211242325,Budget,88,French,3.8,1185,Side,22,False,False,1,False
802,San Diego,10,13.054009375111793,Budget,10,French,4.3,3,Main,14,True,False,1,True
974,Philadelphia,7,6.104286416603122,Budget,88,French,3.8,1306,Main,19,False,True,1,True
687,Philadelphia,7,38.977516708448576,Premium,93,American,4.6,30,Drink,19,False,True,2,True
423,New York,6,36.4140867578716,Premium,175,Thai,4.9,274,Main,9,False,False,5,False
967,Chicago,5,4.528528581929892,Budget,59,Korean,4.2,1695,Dessert,16,False,False,1,False
589,San Diego,8,10.10378253351096,Budget,185,Mexican,4.3,1160,Drink,13,True,False,4,True
613,Dallas,4,23.56070177479865,Premium,173,French,3.7,60,Side,15,False,False,3,True
612,Philadelphia,5,13.013196830808932,Budget,21,Italian,4.6,1518,Dessert,9,False,False,1,True
100,Houston,5,18.153586732250346,Budget,106,Thai,3.9,1774,Main,8,False,False,3,True
913,San Antonio,5,4.639346567602383,Budget,15,American,3.6,1196,Drink,14,True,False,1,True
197,Phoenix,5,18.812885116624077,Premium,100,Mexican,4.0,1596,Drink,10,False,False,1,False
449,San Jose,7,10.299903255691202,Budget,134,Korean,4.0,1691,Dessert,16,False,False,2,False
247,San Diego,7,15.33267345681089,Budget,182,Greek,4.9,157,Side,11,True,False,5,False
939,Philadelphia,6,20.94917198130699,Budget,119,Korean,3.2,223,Side,8,False,False,2,False
463,Los Angeles,5,10.122351015922607,Budget,68,Mexican,4.1,1720,Side,19,False,True,3,False
479,Los Angeles,6,15.824185571048288,Budget,51,American,3.9,1563,Dessert,10,False,False,3,False
222,Dallas,5,8.289696718579371,Budget,52,Mexican,4.0,1144,Main,14,True,False,5,False
952,Dallas,5,12.324608925942483,Budget,123,Greek,3.7,895,Dessert,21,False,True,5,False
78,Los Angeles,8,8.336389898654726,Premium,188,Italian,4.9,936,Side,22,False,False,5,True
318,San Jose,4,21.615194273751825,Premium,77,American,3.2,1113,Side,18,False,True,1,True
36,Dallas,8,29.08348272198746,Premium,172,Thai,4.3,1815,Dessert,21,False,True,3,True
967,Chicago,5,4.528528581929892,Budget,188,Italian,4.9,884,Main,8,False,False,4,False
669,Los Angeles,3,21.988759069362146,Premium,186,Indian,3.4,79,Dessert,10,False,False,4,True
152,Dallas,9,40.63678618674994,Premium,86,Italian,4.2,295,Drink,19,False,True,1,False
839,San Jose,5,26.034838677361158,Premium,34,Korean,3.6,512,Dessert,16,False,False,2,False
987,San Antonio,7,10.064962444640242,Budget,139,Italian,3.8,759,Dessert,19,False,True,5,False
852,San Diego,7,24.71504681665589,Premium,48,Japanese,3.8,1655,Main,13,True,False,4,False
327,Philadelphia,6,17.218473668036786,Premium,142,Greek,3.9,1577,Main,22,False,False,2,False
140,Philadelphia,4,9.397183422829047,Premium,181,Mexican,4.3,1588,Side,16,False,False,5,True
906,Philadelphia,5,5.320960010738648,Budget,194,Thai,4.2,856,Main,13,True,False,1,True
187,New York,8,9.477041048907722,Budget,120,Chinese,5.0,1652,Drink,15,False,False,5,False
191,Houston,7,14.323478782998217,Budget,134,Korean,4.0,1004,Drink,21,False,True,5,False
112,Los Angeles,5,11.848575679624576,Budget,154,Indian,4.6,273,Dessert,14,True,False,4,True
110,Chicago,7,9.7540367101193,Budget,121,Italian,3.8,1357,Drink,8,False,False,1,False
400,San Antonio,1,9.548515696313597,Budget,99,Indian,4.1,1664,Dessert,12,True,False,5,False
727,Philadelphia,7,7.084398416705875,Budget,113,Chinese,3.0,1642,Main,13,True,False,1,True
653,Chicago,7,12.2755994842487,Budget,55,American,3.0,695,Drink,17,False,False,2,True
892,New York,6,8.964676966538397,Premium,82,Italian,2.8,1018,Main,20,False,True,3,True
480,Phoenix,9,23.699017466774265,Budget,98,Indian,4.1,1707,Side,16,False,False,2,False
482,New York,6,16.025324655581716,Premium,121,Italian,3.8,201,Main,18,False,True,5,False
647,Los Angeles,8,20.83425475843017,Premium,191,Greek,4.0,1407,Main,21,False,True,1,True
956,San Jose,6,18.20283536631857,Budget,71,Indian,3.9,495,Side,12,True,False,3,False
132,Los Angeles,5,21.1502334024507,Budget,63,Japanese,3.1,734,Side,22,False,False,1,False
42,San Jose,4,12.991242804344084,Budget,46,Indian,4.1,433,Side,9,False,False,2,True
7,Dallas,5,10.86204685302705,Budget,61,Thai,4.6,927,Drink,14,True,False,2,True
543,Phoenix,1,25.888964050328553,Budget,130,Greek,4.1,683,Drink,12,True,False,4,False
253,Houston,6,14.559458990174091,Premium,24,Mexican,2.2,1543,Drink,16,False,False,1,True
202,San Jose,11,52.301009706356176,Premium,65,Thai,4.1,1962,Drink,13,True,False,3,False
775,Chicago,7,20.905829208276423,Budget,157,Italian,3.4,1482,Main,13,True,False,5,False
252,Los Angeles,4,8.34449846890079,Budget,139,Italian,3.8,1680,Main,13,True,False,2,False
388,Houston,5,21.92530729536254,Budget,188,Italian,4.9,221,Main,10,False,False,3,False
846,New York,7,14.094460365987704,Budget,8,Mexican,4.0,1467,Side,15,False,False,2,False
253,Houston,6,14.559458990174091,Premium,9,Thai,3.6,1105,Side,21,False,True,1,True
428,Phoenix,7,11.353613267917543,Budget,156,Chinese,2.8,1773,Drink,20,False,True,3,False
779,New York,5,19.41275730723956,Premium,181,Mexican,4.3,15,Side,15,False,False,2,False
684,San Diego,4,9.125975025984111,Budget,136,Chinese,3.6,1835,Main,20,False,True,5,False
207,Los Angeles,4,8.635873179186271,Budget,6,Italian,4.1,182,Drink,13,True,False,2,True
554,Phoenix,6,15.265958780578067,Premium,15,American,3.6,1233,Drink,21,False,True,3,False
192,Phoenix,7,10.530280990032116,Budget,118,Chinese,5.0,1569,Side,15,False,False,4,False
202,San Jose,11,52.301009706356176,Premium,54,Japanese,4.0,584,Dessert,18,False,True,1,True
582,Los Angeles,6,14.425705805927018,Budget,134,Korean,4.0,768,Drink,21,False,True,2,True
431,Chicago,4,28.574281745616542,Budget,34,Korean,3.6,1231,Drink,20,False,True,5,False
480,Phoenix,9,23.699017466774265,Budget,155,Korean,3.9,242,Main,12,True,False,5,False
879,Dallas,8,25.016466747617482,Premium,198,Japanese,4.8,328,Dessert,22,False,False,3,True
427,Dallas,4,13.037169428157318,Premium,89,American,3.8,1147,Main,15,False,False,4,True
306,Philadelphia,4,21.79660849301945,Budget,24,Mexican,2.2,1155,Dessert,8,False,False,2,False
805,San Diego,5,11.762355482594016,Premium,91,Thai,4.1,221,Drink,8,False,False,3,False
895,San Antonio,5,10.458400983028056,Budget,196,Indian,4.3,130,Dessert,12,True,False,5,False
35,San Antonio,7,18.876802845348436,Premium,182,Greek,4.9,1465,Side,19,False,True,5,True
160,Phoenix,5,20.943007650403096,Budget,6,Italian,4.1,1460,Side,10,False,False,3,False
312,San Diego,2,8.717172254453619,Budget,62,Greek,3.9,1603,Side,15,False,False,3,False
225,San Jose,8,12.63534920017172,Budget,152,American,2.9,441,Dessert,13,True,False,5,True
894,Houston,6,18.46392409742345,Budget,81,Korean,3.8,1389,Side,21,False,True,5,False
698,New York,7,9.255312469272548,Budget,123,Greek,3.7,1449,Dessert,10,False,False,3,False
312,San Diego,2,8.717172254453619,Budget,114,Greek,4.1,728,Main,12,True,False,1,True
843,Dallas,7,7.4096687788624065,Budget,69,French,4.2,1959,Dessert,8,False,False,2,False
514,New York,5,20.474676449305903,Budget,79,American,4.3,1011,Main,8,False,False,2,False
447,New York,4,13.894692181877096,Premium,158,Thai,4.2,684,Dessert,12,True,False,2,False
976,Philadelphia,5,18.7172844356727,Budget,146,Italian,3.7,1320,Main,16,False,False,1,False
914,San Antonio,3,14.337161226828957,Premium,53,Italian,3.7,268,Side,15,False,False,2,True
888,San Jose,4,19.466442597424265,Premium,80,Korean,3.5,1145,Side,22,False,False,4,True
77,Houston,6,20.680934628584357,Budget,64,Chinese,4.1,1740,Dessert,19,False,True,2,False
802,San Diego,10,13.054009375111793,Budget,98,Indian,4.1,1937,Side,19,False,True,1,False
605,San Diego,6,24.53743467623328,Budget,163,Chinese,3.5,1494,Dessert,9,False,False,4,False
992,San Diego,2,17.1747041372912,Budget,174,Thai,3.9,225,Drink,11,True,False,1,True
304,San Jose,5,19.09769900482386,Budget,133,Indian,4.3,1838,Side,16,False,False,1,False
858,Phoenix,8,7.838532919433128,Budget,97,Korean,5.0,1753,Dessert,9,False,False,3,False
933,Dallas,4,14.57721024032403,Premium,107,Greek,3.5,508,Main,14,True,False,2,False
476,Phoenix,11,13.191589569081113,Budget,44,French,5.0,1494,Drink,18,False,True,1,True
496,San Diego,7,27.46683996632609,Budget,137,Greek,5.0,1062,Dessert,22,False,False,5,True
359,San Diego,3,10.340338874890973,Budget,5,Mexican,3.8,755,Main,22,False,False,4,False
261,San Antonio,3,8.228064768340612,Budget,46,Indian,4.1,1012,Dessert,18,False,True,2,False
814,Philadelphia,3,38.70027572302521,Premium,183,Thai,3.1,1177,Drink,11,True,False,5,False
439,San Diego,5,8.609110600167488,Budget,155,Korean,3.9,667,Dessert,15,False,False,4,False
138,Philadelphia,6,8.35039241714154,Budget,200,American,2.8,211,Dessert,11,True,False,4,False
498,San Antonio,7,9.82379262144608,Budget,100,Mexican,4.0,60,Dessert,14,True,False,4,True
268,Dallas,7,16.254650185446682,Budget,122,Greek,4.1,689,Side,13,True,False,3,False
33,Chicago,8,10.672513273727798,Budget,23,Thai,4.6,1540,Drink,12,True,False,2,False
948,San Jose,8,5.761954071481502,Budget,193,Greek,3.1,1354,Main,13,True,False,5,False
514,New York,5,20.474676449305903,Budget,84,Japanese,3.4,222,Drink,13,True,False,2,False
906,Philadelphia,5,5.320960010738648,Budget,28,Mexican,4.1,1680,Main,22,False,False,1,True
297,Chicago,3,15.751788664593654,Budget,16,Italian,4.4,33,Drink,11,True,False,5,False
480,Phoenix,9,23.699017466774265,Budget,39,Greek,3.7,1402,Main,11,True,False,2,False
668,Philadelphia,5,17.058555955035537,Premium,190,French,3.8,986,Side,19,False,True,2,True
216,Phoenix,6,8.615366413409284,Budget,64,Chinese,4.1,521,Dessert,13,True,False,2,False
569,Houston,3,7.131872271708684,Budget,17,Chinese,4.1,1331,Drink,18,False,True,3,False
975,San Diego,4,29.95288127711983,Budget,132,Chinese,3.4,351,Dessert,15,False,False,1,True
707,Dallas,3,27.707110524909954,Budget,70,Japanese,4.2,536,Main,8,False,False,3,False
662,Philadelphia,8,9.709489996758023,Budget,56,Korean,4.3,951,Drink,14,True,False,1,False
587,Dallas,5,32.636527460517335,Budget,70,Japanese,4.2,372,Main,18,False,True,3,False
454,Philadelphia,5,11.80163065106438,Budget,151,Thai,5.0,300,Side,12,True,False,3,False
376,Los Angeles,7,6.198312747742338,Budget,97,Korean,5.0,1086,Side,10,False,False,4,True
850,Houston,4,5.4851970356307715,Budget,41,French,3.4,1505,Dessert,16,False,False,3,False
627,Dallas,6,8.00415776860408,Premium,13,American,4.7,1067,Side,18,False,True,3,True
588,New York,8,19.890965834024996,Premium,39,Greek,3.7,947,Drink,15,False,False,5,True
590,San Antonio,9,11.270820764112548,Budget,3,French,3.9,1213,Main,12,True,False,5,True
369,San Antonio,7,5.094064007155428,Budget,140,French,3.2,1461,Main,21,False,True,3,True
957,New York,5,12.206730479384767,Budget,156,Chinese,2.8,1488,Side,10,False,False,3,False
166,Phoenix,8,44.20008180535106,Premium,101,French,4.2,750,Side,19,False,True,2,False
160,Phoenix,5,20.943007650403096,Budget,126,Greek,4.3,219,Side,17,False,False,5,False
424,Philadelphia,7,20.223349855516954,Budget,57,Indian,5.0,470,Drink,10,False,False,1,False
441,Chicago,9,17.353916431718257,Budget,183,Thai,3.1,1651,Drink,12,True,False,5,False
69,Dallas,7,4.212482485163283,Budget,48,Japanese,3.8,421,Drink,22,False,False,5,True
670,San Jose,5,23.37434418812164,Budget,5,Mexican,3.8,1162,Drink,21,False,True,3,False
563,Houston,9,7.567341445258424,Budget,182,Greek,4.9,780,Dessert,18,False,True,4,False
767,Philadelphia,5,10.75600364915498,Budget,121,Italian,3.8,898,Side,12,True,False,5,True
221,San Diego,5,12.391883900082313,Budget,109,Greek,3.2,1370,Main,12,True,False,3,False
763,San Antonio,3,36.97128196660009,Premium,115,French,3.7,1944,Drink,11,True,False,2,False
122,Dallas,3,13.164427583098252,Budget,200,American,2.8,838,Side,12,True,False,1,True
309,San Antonio,9,8.404478404325992,Budget,106,Thai,3.9,786,Dessert,12,True,False,2,False
870,San Antonio,8,8.070637816713871,Budget,1,Thai,3.9,1917,Dessert,16,False,False,4,False
879,Dallas,8,25.016466747617482,Premium,138,French,2.8,1290,Main,22,False,False,4,True
995,Dallas,5,7.627628421994414,Budget,155,Korean,3.9,1714,Main,17,False,False,5,False
500,Houston,5,17.127404023352014,Budget,81,Korean,3.8,854,Drink,18,False,True,5,True
844,Philadelphia,5,13.801456013180399,Budget,13,American,4.7,328,Drink,22,False,False,1,False
459,San Antonio,4,16.43473683937745,Budget,37,American,3.9,707,Side,8,False,False,4,False
819,San Diego,8,16.77604037807126,Budget,106,Thai,3.9,381,Dessert,15,False,False,4,True
543,Phoenix,1,25.888964050328553,Budget,128,Mexican,4.2,749,Main,19,False,True,1,True
560,Phoenix,8,11.325419413736197,Premium,171,Japanese,4.9,1661,Drink,20,False,True,1,False
578,Houston,2,23.992023010883145,Budget,118,Chinese,5.0,129,Main,15,False,False,4,False
514,New York,5,20.474676449305903,Budget,56,Korean,4.3,185,Dessert,11,True,False,4,True
339,Dallas,4,13.914662621721012,Budget,145,Korean,4.0,362,Drink,18,False,True,1,True
919,San Diego,4,16.08699285758231,Budget,165,Italian,4.0,7,Side,11,True,False,1,False
25,Houston,3,5.610659578041228,Budget,106,Thai,3.9,320,Side,17,False,False,4,False
922,Dallas,5,12.560767049154402,Budget,48,Japanese,3.8,210,Main,22,False,False,4,False
318,San Jose,4,21.615194273751825,Premium,51,American,3.9,1883,Main,21,False,True,3,True
70,Chicago,7,9.366340726275691,Budget,4,Chinese,4.4,1842,Drink,18,False,True,3,True
94,New York,5,52.18047173680425,Premium,99,Indian,4.1,1108,Main,21,False,True,2,True
946,San Jose,10,7.719473118456181,Budget,161,Greek,3.6,536,Main,18,False,True,4,False
404,New York,9,16.27811576558353,Budget,112,Korean,3.7,1377,Main,13,True,False,1,False
317,San Diego,2,9.568433219665001,Budget,81,Korean,3.8,1222,Dessert,16,False,False,4,False
367,Los Angeles,8,19.795817256025156,Budget,78,Japanese,3.8,1255,Dessert,13,True,False,3,False
303,Phoenix,6,15.091874422023114,Budget,29,American,3.9,421,Side,13,True,False,3,False
116,Houston,1,15.008244737896192,Premium,61,Thai,4.6,1883,Main,9,False,False,4,False
709,Phoenix,4,9.54352657187442,Budget,96,Japanese,4.3,768,Dessert,17,False,False,5,False
789,Los Angeles,7,14.319077530968544,Budget,91,Thai,4.1,720,Dessert,11,True,False,5,False
33,Chicago,8,10.672513273727798,Budget,39,Greek,3.7,1684,Dessert,12,True,False,4,False
61,Dallas,4,9.809470499640463,Budget,3,French,3.9,1790,Drink,17,False,False,3,False
306,Philadelphia,4,21.79660849301945,Budget,171,Japanese,4.9,824,Side,19,False,True,1,False
804,Chicago,5,17.89399642380851,Premium,6,Italian,4.1,830,Dessert,11,True,False,2,False
455,Houston,7,22.198827634198345,Budget,119,Korean,3.2,1488,Drink,10,False,False,2,True
555,Philadelphia,4,7.643964779272947,Premium,129,Japanese,2.9,308,Side,16,False,False,1,True
768,Philadelphia,6,5.278030671935661,Budget,80,Korean,3.5,601,Main,14,True,False,5,True
779,New York,5,19.41275730723956,Premium,53,Italian,3.7,879,Main,10,False,False,1,False
615,Los Angeles,1,21.688782071714446,Budget,3,French,3.9,968,Main,15,False,False,5,False
452,Philadelphia,4,6.986756909329063,Budget,185,Mexican,4.3,1211,Main,21,False,True,5,False
365,New York,5,9.769438271830861,Premium,16,Italian,4.4,70,Dessert,15,False,False,5,False
133,Houston,7,9.300983617093413,Budget,59,Korean,4.2,1214,Drink,17,False,False,4,False
341,Dallas,9,7.745669008688036,Budget,75,Indian,3.7,346,Side,9,False,False,2,False
305,San Jose,7,14.494440876384008,Budget,163,Chinese,3.5,1537,Side,13,True,False,1,True
951,Dallas,5,18.562597396654127,Budget,168,Mexican,3.1,221,Drink,19,False,True,3,True
477,Los Angeles,7,21.252473000718403,Budget,133,Indian,4.3,1466,Main,10,False,False,2,False
267,San Antonio,4,13.395568162443146,Budget,185,Mexican,4.3,1102,Drink,12,True,False,4,True
596,San Jose,6,17.085342090914803,Budget,157,Italian,3.4,1754,Dessert,10,False,False,1,False
656,San Antonio,9,6.308690129257547,Premium,42,Mexican,4.0,532,Drink,22,False,False,5,False
563,Houston,9,7.567341445258424,Budget,67,Mexican,3.9,460,Main,15,False,False,1,False
827,San Antonio,7,13.48976970320961,Premium,190,French,3.8,526,Main,9,False,False,5,False
871,Los Angeles,9,30.95772224669799,Premium,188,Italian,4.9,292,Side,11,True,False,4,True
118,San Antonio,4,10.693460833100863,Budget,119,Korean,3.2,1311,Dessert,13,True,False,5,False
609,San Diego,3,46.892673078336415,Premium,86,Italian,4.2,895,Main,8,False,False,4,False
18,New York,5,19.773101327546865,Budget,150,Italian,4.3,605,Drink,11,True,False,2,True
814,Philadelphia,3,38.70027572302521,Premium,100,Mexican,4.0,1550,Side,14,True,False,3,True
902,San Diego,6,8.043719821447507,Budget,87,Chinese,4.0,1298,Side,15,False,False,3,False
317,San Diego,2,9.568433219665001,Budget,17,Chinese,4.1,502,Drink,19,False,True,5,True
